account_id,segment,institution_size,province,principal_outstanding,undrawn_limit,collateral_value,loan_to_value,tenure_years,months_on_book,dpd,debt_review_flag,judgement_flag,administration_order,loadshedding_vulnerability_score,internal_rating,base_segment_ccf,base_segment_ttc_pd,base_segment_lgd,base_segment_corr,source_bank,source_date,value_date
FDIC_1869_20260630,Corporate_Large,Large_D-SIB,US,438066000.0,0.0,438066000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,UNION STATE BANK,2026-06-30,2026-06-30
FDIC_18569_20260630,Corporate_Large,Large_D-SIB,US,1147816000.0,0.0,1147816000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,PEOPLES STATE BANK,2026-06-30,2026-06-30
FDIC_18576_20260630,Corporate_Large,Large_D-SIB,US,391160000.0,0.0,391160000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,BANK OF TEXAS,2026-06-30,2026-06-30
FDIC_1857_20260630,Corporate_Large,Large_D-SIB,US,353589000.0,0.0,353589000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,WAUKON STATE BANK,2026-06-30,2026-06-30
FDIC_18584_20260630,Corporate_Large,Large_D-SIB,US,367025000.0,0.0,367025000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,COMMERCIAL BANK,2026-06-30,2026-06-30
FDIC_18592_20260630,Corporate_Large,Large_D-SIB,US,492989000.0,0.0,492989000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,FIRST BANK OF OWASSO,2026-06-30,2026-06-30
FDIC_18609_20260630,Corporate_Large,Large_D-SIB,US,1267835000.0,0.0,1267835000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,AMERICAN BANK OF COMMERCE,2026-06-30,2026-06-30
FDIC_1860_20260630,Corporate_Large,Large_D-SIB,US,23039000.0,0.0,23039000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,MONTEZUMA STATE BANK,2026-06-30,2026-06-30
FDIC_18610_20260630,Corporate_Large,Large_D-SIB,US,312767000.0,0.0,312767000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,UNION STATE BANK OF EVEREST,2026-06-30,2026-06-30
FDIC_18618_20260630,Corporate_Large,Large_D-SIB,US,2683716000.0,0.0,2683716000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,SMBC MANUBANK,2026-06-30,2026-06-30
FDIC_18620_20260630,Corporate_Large,Large_D-SIB,US,162604000.0,0.0,162604000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,CITIZENS B&T CO OF JACKSON,2026-06-30,2026-06-30
FDIC_18641_20260630,Corporate_Large,Large_D-SIB,US,129425000.0,0.0,129425000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,FIRST B&T CO OF ILLINOIS,2026-06-30,2026-06-30
FDIC_1865_20260630,Corporate_Large,Large_D-SIB,US,61249000.0,0.0,61249000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,KANSAS STB OVERBROOK KANSAS,2026-06-30,2026-06-30
FDIC_18660_20260630,Corporate_Large,Large_D-SIB,US,168138000.0,0.0,168138000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,CHARTER BANK,2026-06-30,2026-06-30
FDIC_18677_20260630,Corporate_Large,Large_D-SIB,US,159005000.0,0.0,159005000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,VICTORY BANK,2026-06-30,2026-06-30
FDIC_1867_20260630,Corporate_Large,Large_D-SIB,US,265672000.0,0.0,265672000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,FARMERS STB OF OAKLEY KANSAS,2026-06-30,2026-06-30
FDIC_1868_20260630,Corporate_Large,Large_D-SIB,US,489523000.0,0.0,489523000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,BANK OF TESCOTT,2026-06-30,2026-06-30
FDIC_18698_20260630,Corporate_Large,Large_D-SIB,US,281030000.0,0.0,281030000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,TEXAS STATE BANK,2026-06-30,2026-06-30
FDIC_19687_20260630,Corporate_Large,Large_D-SIB,US,57441000.0,0.0,57441000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,GARDEN PLAIN STATE BANK,2026-06-30,2026-06-30
FDIC_19689_20260630,Corporate_Large,Large_D-SIB,US,121752000.0,0.0,121752000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,STATE BANK OF WHITTINGTON,2026-06-30,2026-06-30
FDIC_19690_20260630,Corporate_Large,Large_D-SIB,US,4591992000.0,0.0,4591992000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,NORTHEAST BANK,2026-06-30,2026-06-30
FDIC_214_20260630,Corporate_Large,Large_D-SIB,US,365481000.0,0.0,365481000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,WASHINGTON STATE BANK,2026-06-30,2026-06-30
FDIC_21526_20260630,Corporate_Large,Large_D-SIB,US,79596000.0,0.0,79596000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,WEST CENTRAL GEORGIA BANK,2026-06-30,2026-06-30
FDIC_21529_20260630,Corporate_Large,Large_D-SIB,US,113197000.0,0.0,113197000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,BANK OF OAK RIDGE,2026-06-30,2026-06-30
FDIC_2154_20260630,Corporate_Large,Large_D-SIB,US,107172000.0,0.0,107172000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,GEO D WARTHEN BANK,2026-06-30,2026-06-30
FDIC_21557_20260630,Corporate_Large,Large_D-SIB,US,247622000.0,0.0,247622000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,THREE RIVERS BANK OF MONTANA,2026-06-30,2026-06-30
FDIC_21567_20260630,Corporate_Large,Large_D-SIB,US,561451000.0,0.0,561451000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,AMERICAN BANK NATIONAL ASSN,2026-06-30,2026-06-30
FDIC_21573_20260630,Corporate_Large,Large_D-SIB,US,1818877000.0,0.0,1818877000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,BANK OF TENNESSEE,2026-06-30,2026-06-30
FDIC_2157_20260630,Corporate_Large,Large_D-SIB,US,30636000.0,0.0,30636000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,FIRST STB OF RANDOLPH COUNTY,2026-06-30,2026-06-30
FDIC_21591_20260630,Corporate_Large,Large_D-SIB,US,1753566000.0,0.0,1753566000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,BANK OF GREENE COUNTY,2026-06-30,2026-06-30
FDIC_21606_20260630,Corporate_Large,Large_D-SIB,US,787166000.0,0.0,787166000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,HCN BANK,2026-06-30,2026-06-30
FDIC_2160_20260630,Corporate_Large,Large_D-SIB,US,153021000.0,0.0,153021000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,FIRST NB OF WAYNESBORO,2026-06-30,2026-06-30
FDIC_21635_20260630,Corporate_Large,Large_D-SIB,US,51263000.0,0.0,51263000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,BANK OF BOURBONNAIS,2026-06-30,2026-06-30
FDIC_21692_20260630,Corporate_Large,Large_D-SIB,US,42707000.0,0.0,42707000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,PEOPLES BANK OF GRACEVILLE,2026-06-30,2026-06-30
FDIC_21693_20260630,Corporate_Large,Large_D-SIB,US,262884000.0,0.0,262884000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,LAKESIDE BANK,2026-06-30,2026-06-30
FDIC_21714_20260630,Corporate_Large,Large_D-SIB,US,893554000.0,0.0,893554000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,PREMIER BANK,2026-06-30,2026-06-30
FDIC_21716_20260630,Corporate_Large,Large_D-SIB,US,12017055000.0,0.0,12017055000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,CITIZENS BUSINESS BANK NA,2026-06-30,2026-06-30
FDIC_21721_20260630,Corporate_Large,Large_D-SIB,US,79645000.0,0.0,79645000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,HERITAGE BANK OF SCHAUMBURG,2026-06-30,2026-06-30
FDIC_21728_20260630,Corporate_Large,Large_D-SIB,US,80921000.0,0.0,80921000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,FARMERS&MERCHANTS STATE BANK,2026-06-30,2026-06-30
FDIC_21525_20260630,Corporate_Large,Large_D-SIB,US,152439000.0,0.0,152439000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,CORNERSTONE STATE BANK,2026-06-30,2026-06-30
FDIC_21486_20260630,Corporate_Large,Large_D-SIB,US,141588000.0,0.0,141588000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,CROSSROADS BANK,2026-06-30,2026-06-30
FDIC_21784_20260630,Corporate_Large,Large_D-SIB,US,491886000.0,0.0,491886000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,FIRST PORT CITY BANK,2026-06-30,2026-06-30
FDIC_2145_20260630,Corporate_Large,Large_D-SIB,US,114791000.0,0.0,114791000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,BANK OF MONTICELLO,2026-06-30,2026-06-30
FDIC_21085_20260630,Corporate_Large,Large_D-SIB,US,65412000.0,0.0,65412000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,BANK OF ONTARIO,2026-06-30,2026-06-30
FDIC_210_20260630,Corporate_Large,Large_D-SIB,US,207108000.0,0.0,207108000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,TRI-COUNTY BANK&TRUST CO,2026-06-30,2026-06-30
FDIC_21121_20260630,Corporate_Large,Large_D-SIB,US,532362000.0,0.0,532362000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,WESTERN STATE BANK,2026-06-30,2026-06-30
FDIC_21161_20260630,Corporate_Large,Large_D-SIB,US,309210000.0,0.0,309210000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,BANK OF THE BLUEGRASS&TR CO,2026-06-30,2026-06-30
FDIC_21219_20260630,Corporate_Large,Large_D-SIB,US,75441000.0,0.0,75441000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,BANK OF THE MOUNTAINS INC,2026-06-30,2026-06-30
FDIC_21227_20260630,Corporate_Large,Large_D-SIB,US,321952000.0,0.0,321952000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,CBBC BANK,2026-06-30,2026-06-30
FDIC_21247_20260630,Corporate_Large,Large_D-SIB,US,361526000.0,0.0,361526000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,FIRST KENTUCKY BANK INC,2026-06-30,2026-06-30
FDIC_21255_20260630,Corporate_Large,Large_D-SIB,US,41464000.0,0.0,41464000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,LAKESIDE BANK OF SALINA,2026-06-30,2026-06-30
FDIC_21265_20260630,Corporate_Large,Large_D-SIB,US,4568690000.0,0.0,4568690000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,BRADESCO BANK,2026-06-30,2026-06-30
FDIC_21284_20260630,Corporate_Large,Large_D-SIB,US,80957000.0,0.0,80957000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,BANK OF PENSACOLA,2026-06-30,2026-06-30
FDIC_21292_20260630,Corporate_Large,Large_D-SIB,US,873855000.0,0.0,873855000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,PEOPLESSOUTH BANK,2026-06-30,2026-06-30
FDIC_21329_20260630,Corporate_Large,Large_D-SIB,US,458419000.0,0.0,458419000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,NBT FINANCIAL BANK,2026-06-30,2026-06-30
FDIC_21342_20260630,Corporate_Large,Large_D-SIB,US,246274000.0,0.0,246274000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,SONATA BANK,2026-06-30,2026-06-30
FDIC_21379_20260630,Corporate_Large,Large_D-SIB,US,88773000.0,0.0,88773000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,FIRST NATURALSTATE BANK,2026-06-30,2026-06-30
FDIC_2138_20260630,Corporate_Large,Large_D-SIB,US,1402250000.0,0.0,1402250000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,QUEENSBOROUGH NB&T CO,2026-06-30,2026-06-30
FDIC_21448_20260630,Corporate_Large,Large_D-SIB,US,59320000.0,0.0,59320000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,REDEMPTION BANK,2026-06-30,2026-06-30
FDIC_21455_20260630,Corporate_Large,Large_D-SIB,US,109767000.0,0.0,109767000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,FIDELITY BANK OF TEXAS,2026-06-30,2026-06-30
FDIC_21752_20260630,Corporate_Large,Large_D-SIB,US,49860000.0,0.0,49860000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,FIRST STATE BANK,2026-06-30,2026-06-30
FDIC_21805_20260630,Corporate_Large,Large_D-SIB,US,295933000.0,0.0,295933000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,FIRST STATE BANK OF DEQUEEN,2026-06-30,2026-06-30
FDIC_19700_20260630,Corporate_Large,Large_D-SIB,US,166262000.0,0.0,166262000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,VALUEBANK TEXAS,2026-06-30,2026-06-30
FDIC_22086_20260630,Corporate_Large,Large_D-SIB,US,196587000.0,0.0,196587000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,MAIN BANK,2026-06-30,2026-06-30
FDIC_22090_20260630,Corporate_Large,Large_D-SIB,US,367667000.0,0.0,367667000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,COFFEE COUNTY BANK,2026-06-30,2026-06-30
FDIC_22092_20260630,Corporate_Large,Large_D-SIB,US,541540000.0,0.0,541540000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,FIRST NATIONAL CMTY BANK,2026-06-30,2026-06-30
FDIC_22134_20260630,Corporate_Large,Large_D-SIB,US,2728495000.0,0.0,2728495000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,CACHE VALLEY BANK,2026-06-30,2026-06-30
FDIC_22138_20260630,Corporate_Large,Large_D-SIB,US,234855000.0,0.0,234855000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,RABUN COUNTY BANK,2026-06-30,2026-06-30
FDIC_22180_20260630,Corporate_Large,Large_D-SIB,US,779972000.0,0.0,779972000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,UNITED BANKERS BANK,2026-06-30,2026-06-30
FDIC_22205_20260630,Corporate_Large,Large_D-SIB,US,700818000.0,0.0,700818000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,BARWICK BANKING CO,2026-06-30,2026-06-30
FDIC_22229_20260630,Corporate_Large,Large_D-SIB,US,31260000.0,0.0,31260000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,COMMONWEALTH NATIONAL BANK,2026-06-30,2026-06-30
FDIC_22242_20260630,Corporate_Large,Large_D-SIB,US,115896000.0,0.0,115896000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,UNION BANK&TRUST CO,2026-06-30,2026-06-30
FDIC_2224_20260630,Corporate_Large,Large_D-SIB,US,389243000.0,0.0,389243000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,BANK OF BRIDGER NA,2026-06-30,2026-06-30
FDIC_22257_20260630,Corporate_Large,Large_D-SIB,US,2495899000.0,0.0,2495899000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,COLONY BANK,2026-06-30,2026-06-30
FDIC_22263_20260630,Corporate_Large,Large_D-SIB,US,42255000.0,0.0,42255000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,AMERICAN STB OF GRYGLA,2026-06-30,2026-06-30
FDIC_22271_20260630,Corporate_Large,Large_D-SIB,US,146835000.0,0.0,146835000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,FIRST NATIONAL BANK,2026-06-30,2026-06-30
FDIC_22273_20260630,Corporate_Large,Large_D-SIB,US,117191000.0,0.0,117191000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,GUARANTY BANK INC,2026-06-30,2026-06-30
FDIC_22282_20260630,Corporate_Large,Large_D-SIB,US,419340000.0,0.0,419340000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,FIRST NATIONS BANK,2026-06-30,2026-06-30
FDIC_2228_20260630,Corporate_Large,Large_D-SIB,US,161486000.0,0.0,161486000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,RNB STATE BANK,2026-06-30,2026-06-30
FDIC_2229_20260630,Corporate_Large,Large_D-SIB,US,150543000.0,0.0,150543000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,RSNB BANK,2026-06-30,2026-06-30
FDIC_22308_20260630,Corporate_Large,Large_D-SIB,US,1044509000.0,0.0,1044509000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,WEST MICHIGAN COMMUNITY BANK,2026-06-30,2026-06-30
FDIC_2208_20260630,Corporate_Large,Large_D-SIB,US,648871000.0,0.0,648871000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,FIRST NORTHERN BANK OF WY,2026-06-30,2026-06-30
FDIC_22065_20260630,Corporate_Large,Large_D-SIB,US,563427000.0,0.0,563427000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,GRAND BANK,2026-06-30,2026-06-30
FDIC_21807_20260630,Corporate_Large,Large_D-SIB,US,23566000.0,0.0,23566000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,LOVELADY STATE BANK,2026-06-30,2026-06-30
FDIC_2205_20260630,Corporate_Large,Large_D-SIB,US,213195000.0,0.0,213195000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,BANK OF THE ROCKIES,2026-06-30,2026-06-30
FDIC_21843_20260630,Corporate_Large,Large_D-SIB,US,401354000.0,0.0,401354000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,MIZUHO BANK USA,2026-06-30,2026-06-30
FDIC_21848_20260630,Corporate_Large,Large_D-SIB,US,619545000.0,0.0,619545000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,QUAIL CREEK BANK,2026-06-30,2026-06-30
FDIC_21868_20260630,Corporate_Large,Large_D-SIB,US,1044732000.0,0.0,1044732000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,BESSEMER TRUST CO NA,2026-06-30,2026-06-30
FDIC_21874_20260630,Corporate_Large,Large_D-SIB,US,160134000.0,0.0,160134000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,FIRST PEOPLES BANK OF TN,2026-06-30,2026-06-30
FDIC_21883_20260630,Corporate_Large,Large_D-SIB,US,466655000.0,0.0,466655000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,TRUPOINT BANK,2026-06-30,2026-06-30
FDIC_21897_20260630,Corporate_Large,Large_D-SIB,US,142471000.0,0.0,142471000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,BANK STAR,2026-06-30,2026-06-30
FDIC_21906_20260630,Corporate_Large,Large_D-SIB,US,929379000.0,0.0,929379000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,PRIORITYONE BANK,2026-06-30,2026-06-30
FDIC_21928_20260630,Corporate_Large,Large_D-SIB,US,225124000.0,0.0,225124000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,KIRKWOOD BANK&TRUST CO,2026-06-30,2026-06-30
FDIC_21943_20260630,Corporate_Large,Large_D-SIB,US,7312970000.0,0.0,7312970000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,TRI COUNTIES BANK,2026-06-30,2026-06-30
FDIC_21955_20260630,Corporate_Large,Large_D-SIB,US,288432000.0,0.0,288432000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,STRYV BANK,2026-06-30,2026-06-30
FDIC_21956_20260630,Corporate_Large,Large_D-SIB,US,1389558000.0,0.0,1389558000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,MONTECITO BANK&TRUST,2026-06-30,2026-06-30
FDIC_21978_20260630,Corporate_Large,Large_D-SIB,US,482985000.0,0.0,482985000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,FRONTIER STATE BANK,2026-06-30,2026-06-30
FDIC_21988_20260630,Corporate_Large,Large_D-SIB,US,217487000.0,0.0,217487000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,COMMUNITY STB OF ROCK FALLS,2026-06-30,2026-06-30
FDIC_21998_20260630,Corporate_Large,Large_D-SIB,US,81395000.0,0.0,81395000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,COVINGTON COUNTY BANK,2026-06-30,2026-06-30
FDIC_22015_20260630,Corporate_Large,Large_D-SIB,US,453502000.0,0.0,453502000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,ANDREW JOHNSON BANK,2026-06-30,2026-06-30
FDIC_22020_20260630,Corporate_Large,Large_D-SIB,US,459295000.0,0.0,459295000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,INSOUTH BANK,2026-06-30,2026-06-30
FDIC_22046_20260630,Corporate_Large,Large_D-SIB,US,113542000.0,0.0,113542000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,FIRST NATIONAL BANK USA,2026-06-30,2026-06-30
FDIC_21083_20260630,Corporate_Large,Large_D-SIB,US,413862000.0,0.0,413862000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,UNITED MISSISSIPPI BANK,2026-06-30,2026-06-30
FDIC_2107_20260630,Corporate_Large,Large_D-SIB,US,144443000.0,0.0,144443000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,FIRST NB OF SOUTH CAROLINA,2026-06-30,2026-06-30
FDIC_21074_20260630,Corporate_Large,Large_D-SIB,US,699383000.0,0.0,699383000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,TEXAS BANK,2026-06-30,2026-06-30
FDIC_19850_20260630,Corporate_Large,Large_D-SIB,US,1067642000.0,0.0,1067642000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,WEST GATE BANK,2026-06-30,2026-06-30
FDIC_19899_20260630,Corporate_Large,Large_D-SIB,US,2049844000.0,0.0,2049844000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,KS STATEBANK,2026-06-30,2026-06-30
FDIC_19904_20260630,Corporate_Large,Large_D-SIB,US,166304000.0,0.0,166304000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,CENTINEL BANK OF TAOS,2026-06-30,2026-06-30
FDIC_1992_20260630,Corporate_Large,Large_D-SIB,US,241580000.0,0.0,241580000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,PATHWAY BANK,2026-06-30,2026-06-30
FDIC_1993_20260630,Corporate_Large,Large_D-SIB,US,44479000.0,0.0,44479000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,CERESCOBANK,2026-06-30,2026-06-30
FDIC_19977_20260630,Corporate_Large,Large_D-SIB,US,9995919000.0,0.0,9995919000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,ISRAEL DISCOUNT BANK OF NY,2026-06-30,2026-06-30
FDIC_19978_20260630,Corporate_Large,Large_D-SIB,US,131456000.0,0.0,131456000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,PENNSVILLE NATIONAL BANK,2026-06-30,2026-06-30
FDIC_20015_20260630,Corporate_Large,Large_D-SIB,US,246347000.0,0.0,246347000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,BESSEMER TRUST CO,2026-06-30,2026-06-30
FDIC_20026_20260630,Corporate_Large,Large_D-SIB,US,45406000.0,0.0,45406000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,EASTERN NATIONAL BANK,2026-06-30,2026-06-30
FDIC_20093_20260630,Corporate_Large,Large_D-SIB,US,439760000.0,0.0,439760000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,ALL AMERICA BANK,2026-06-30,2026-06-30
FDIC_20099_20260630,Corporate_Large,Large_D-SIB,US,693241000.0,0.0,693241000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,TEXAS EXCHANGE BANK,2026-06-30,2026-06-30
FDIC_20100_20260630,Corporate_Large,Large_D-SIB,US,283665000.0,0.0,283665000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,TOWER COMMUNITY BANK,2026-06-30,2026-06-30
FDIC_20130_20260630,Corporate_Large,Large_D-SIB,US,730113000.0,0.0,730113000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,BANKFIRST,2026-06-30,2026-06-30
FDIC_20156_20260630,Corporate_Large,Large_D-SIB,US,706586000.0,0.0,706586000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,KIRKPATRICK BANK,2026-06-30,2026-06-30
FDIC_20161_20260630,Corporate_Large,Large_D-SIB,US,867414000.0,0.0,867414000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,CITIZENS BANK OF LAS CRUCES,2026-06-30,2026-06-30
FDIC_20162_20260630,Corporate_Large,Large_D-SIB,US,82587000.0,0.0,82587000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,ASCENT BANK,2026-06-30,2026-06-30
FDIC_20164_20260630,Corporate_Large,Large_D-SIB,US,3529644000.0,0.0,3529644000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,SUNWEST BANK,2026-06-30,2026-06-30
